latitude_deg,4.47,9.04,13.6,18.16,22.73,27.29,31.85,36.42,40.98,45.55,50.11,54.67,59.24,63.8,68.36,72.93,77.49,82.05,86.62,91.18,95.75,100.31,104.87,109.44,114,118.56,123.13,127.69,132.25,136.82,141.38,145.95,150.51,155.07,159.64,164.2,168.76,173.33,177.89,182.45,187.02,191.58,196.15,200.71,205.27,209.84,214.4,218.96,223.53,228.09,232.65,237.22,241.78,246.35,250.91,255.47,260.04,264.6,269.16,273.73,278.29,282.85,287.42,291.98,296.55,301.11,305.67,310.24,314.8,319.36,323.93,328.49,333.05,337.62,342.18,346.75,351.31,355.87,360.44,365,,,,
-72.72437395,353.2316196,341.0456725,322.4131194,300.1787581,278.4161032,260.1534564,245.6818572,233.9730657,224.2718144,216.0883525,209.0904644,203.0434575,197.7758887,193.1587892,189.0924189,185.4979398,182.3118384,179.4821355,176.9657573,174.7266658,172.7344675,170.962302,169.3868043,167.9880374,166.7488436,165.6540669,164.6912999,163.8492937,163.1190066,162.4920424,161.9620316,161.5229154,161.1697837,160.899043,160.7070954,160.5910299,160.5492981,160.5808319,160.6844161,160.8592088,161.1049804,161.4220231,161.8114029,162.275975,162.8204277,163.4496362,164.1671209,164.9754882,165.8779758,166.879139,167.9844106,169.2002969,170.5344387,171.9956665,173.5937187,175.3399098,177.2472149,179.3303589,181.606088,184.0935107,186.8143284,189.7931471,193.0580666,196.6408362,200.5774172,204.9079852,209.6762304,214.9297012,220.7196445,227.0994622,234.1210819,241.8279557,250.2435943,259.3514188,279.4915638,308.5799908,330.5741131,345.9879412,355.2471639,357.9706751,,,,
-71.78214753,353.822799,342.1911561,324.082148,302.1926553,280.4240015,261.8329488,247.0230765,235.0880611,225.2308813,216.9376501,209.8617141,203.7592099,198.4526043,193.8086976,189.724719,186.1196001,182.9281624,180.097174,177.582618,175.3475916,173.360027,171.5922871,170.0206681,168.6250228,167.3880583,166.2946905,165.3324851,164.4902771,163.7590665,163.1305742,162.5984075,162.1566819,161.8004813,161.5262189,161.3304516,161.2102932,161.1641137,161.1908732,161.2894665,161.4591102,161.6996087,162.011284,162.395142,162.8537352,163.3913595,164.0127343,164.7215512,165.5206541,166.4133645,167.4042184,168.4986068,169.7029484,171.0247729,172.4728302,174.0567673,175.7877696,177.6786569,179.7439977,182.000359,184.4666395,187.1643289,190.1178315,193.3550175,196.9074267,200.8108759,205.105625,209.8360508,215.0503774,220.7999203,227.1378893,234.1167593,241.7802587,250.152729,259.2188289,279.0061806,308.1797687,330.2167153,345.6795926,355.0521184,358.0746542,,,,
-70.88481472,354.4188886,343.2973671,325.6739799,304.1187782,282.3829823,263.5244317,248.3770294,236.213192,226.1988097,217.7952017,210.6409534,204.4828701,199.137242,194.4665807,190.3650565,186.7493553,183.5526261,180.7203829,178.2074276,175.9750523,173.9902964,172.2250445,170.6553623,169.2609595,168.0244619,166.9308613,165.9677027,165.1239155,164.3905247,163.7593686,163.2240321,162.7787723,162.4186888,162.1401863,161.9399463,161.8151194,161.7640075,161.7855799,161.8788198,162.0429974,162.2779431,162.5840013,162.9621386,163.4146709,163.9455554,164.559345,165.2598438,166.05009,166.9334854,167.9145508,168.9986399,170.1920975,171.5023532,172.9380742,174.5088226,176.225666,178.1012798,180.150082,182.3884684,184.8351399,187.5113743,190.4413658,193.6527443,197.1768058,201.0491435,205.309907,210.0035608,215.1789908,220.8882684,227.1848521,234.1211106,241.741555,250.0711911,259.0959945,278.5484583,307.8026378,329.8804356,345.3965137,354.8992663,358.2187716,,,,
-70.02631806,355.015622,344.3666705,327.1966089,305.9648867,284.291327,265.2226478,249.745255,237.3497193,227.176653,218.6619219,211.4289984,205.2151824,199.8304941,195.1330919,191.0140566,187.3878097,184.1858192,181.352064,178.839334,176.6078574,174.6240447,172.8594281,171.2898935,169.8950432,168.6574516,167.5621794,166.5967548,165.7502005,165.0135549,164.378767,163.8394019,163.389829,163.0251768,162.7418334,162.5365778,162.4066037,162.3501568,162.3662014,162.4537916,162.6122451,162.841413,163.1416555,163.5139133,163.960315,164.4845254,165.0909278,165.7833945,166.565122,167.4395872,168.4112985,169.4855765,170.6687016,171.9680137,173.3920976,174.9504348,176.6539857,178.5152912,180.5486257,182.7702228,185.1985969,187.8548206,190.7628775,193.9501578,197.4477035,201.2908516,205.5195593,210.178204,215.3157794,220.9850467,227.2403895,234.134426,241.7120775,249.999232,258.9831882,278.1194645,307.4491849,329.5663859,345.140801,354.7893368,358.3949373,,,,
-69.20184208,355.6099053,345.4012329,328.6566211,307.7377096,286.1486756,266.9194081,251.1291182,238.4987362,228.1653184,219.5385967,212.2265496,205.9567852,200.5329541,195.808791,191.6722538,188.0354793,184.8279607,181.9913725,179.4771857,177.2448104,175.2601489,173.4944451,171.9234311,170.5266203,169.286552,168.1883434,167.2195087,166.3691561,165.6283302,164.9890785,164.4449503,163.990402,163.6205981,163.3319054,163.1211783,162.985655,162.923535,162.933768,163.0154634,163.1679811,163.3911882,163.6854556,164.0517062,164.4919189,165.0095053,165.6086815,166.293354,167.0668475,167.9327077,168.8954331,169.9603138,171.1335738,172.4224717,173.835512,175.3820995,177.0730952,178.9209155,180.9396988,183.1455246,185.5567323,188.1941977,191.0816985,194.2463911,197.719064,201.5347879,205.733289,210.3587786,215.4601981,221.0904933,227.304806,234.1569232,241.6920712,249.9371179,258.8807166,277.7203303,307.1201089,329.2758259,344.9147861,354.7180579,358.5965354,,,,
-68.40748382,356.1994781,346.4030357,330.0595413,309.4431162,287.955544,268.6065234,252.5272973,239.6612224,229.1656147,220.4259251,213.0342291,206.7082453,201.2451485,196.4941746,192.3401216,188.6925459,185.4782384,182.6372037,180.1198258,177.8848126,175.8976248,174.1292525,172.5552872,171.1551629,169.9113906,168.8091297,167.8358827,166.9808316,166.2350221,165.5905867,165.0410623,164.5809711,164.2055159,163.9110406,163.6944558,163.5530429,163.4849638,163.4891468,163.5647434,163.7111499,163.9282464,164.2164098,164.5765501,165.0105255,165.5215277,166.1136107,166.79069,167.5561926,168.4137263,169.3677816,170.4236204,171.5874161,172.8663535,174.2688598,175.8042659,177.4833411,179.3183855,181.3234087,183.5143447,185.909368,188.5291674,191.3973213,194.540761,197.990028,201.7799267,205.9499359,210.5440623,215.6111201,221.204081,227.3784039,234.1888157,241.6818146,249.8851295,258.7889151,277.3522018,306.8162019,329.0101525,344.7210362,354.6804794,358.8181861,,,,
-67.64002778,356.7826837,347.3738917,331.4100728,311.0862558,289.7130017,270.2768546,253.9373228,240.8380687,230.1782838,221.3245466,213.8526059,207.4700802,201.967558,197.1896952,193.017817,189.3582366,186.1355956,183.2884402,180.7661807,178.5268887,176.5356235,174.7631399,173.1848946,171.7802452,170.5316767,169.4243761,168.4458344,167.5852949,166.8338007,166.183555,165.6280852,165.1619615,164.7804241,164.4797941,164.2570222,164.10943,164.0351482,164.0330797,164.1024064,164.2425562,164.4534185,164.7353733,165.0893202,165.5170187,166.0214694,166.6065714,167.2762293,168.0339511,168.8833995,169.8290586,170.8761639,172.0308429,173.3002128,174.6926267,176.2173449,177.8850503,179.7079351,181.699887,183.8767022,186.2563996,188.8594911,191.7093635,194.8327327,198.2599017,202.0254156,206.1685005,210.7329405,215.7673849,221.3247547,227.4606711,234.230391,241.6815524,249.8436232,258.708147,277.0162045,306.5383395,328.7708953,344.5594629,354.6718594,359.055514,,,,
-66.8967876,357.358309,348.3154615,332.7122689,312.6716723,291.4224559,271.9249579,255.356722,242.029221,231.2040221,222.2350605,214.6822121,208.2427737,202.7006316,197.8954602,193.7045977,190.0315384,186.7989516,183.9440323,181.4152848,179.1701863,177.1734186,175.3955106,173.8117855,172.4015248,171.1471853,170.0339678,169.0493515,168.1826275,167.4248333,166.7682292,166.2063352,165.733754,165.3457613,165.0386553,164.8094138,164.6553943,164.5747018,164.5662107,164.6291236,164.7628949,164.9674212,165.2430824,165.5907688,166.0121589,166.5100861,167.0883026,167.7506878,168.5008122,169.3423866,170.2798893,171.3185313,172.4643975,173.7245434,175.1072513,176.6217133,178.2785311,180.089796,182.0692806,184.2326503,186.5977773,189.1850058,192.0175396,195.1218887,198.5281281,202.2705523,206.3881368,210.9244365,215.9279171,221.4514081,227.5506145,234.2811815,241.6916108,249.812825,258.6387869,276.7134248,306.2874766,328.5597171,344.4274761,354.6879226,359.3049508,,,,
-66.1754917,357.9254715,349.2292686,333.9696592,314.2033964,293.0855087,273.5474522,256.7832747,243.2331617,232.2433536,223.1580385,215.5235551,209.0267865,203.444341,198.6107311,194.3994845,190.7114025,187.4672784,184.6030243,182.0662832,179.8139654,177.8103899,176.0258633,174.4355749,173.0187269,171.7577439,170.6378281,169.6464448,168.7729205,168.0082842,167.3448402,166.7761024,166.2966937,165.9019207,165.5880603,165.3521059,165.191446,165.1041643,165.0891048,165.1454828,165.2727739,165.47088,165.7401784,166.0815508,166.4966076,166.9880363,167.5594503,168.2146928,168.9573813,169.7912682,170.7208265,171.7512437,172.8885655,174.13979,175.5131322,177.0177185,178.664074,180.4641951,182.4317453,184.5822665,186.9334914,189.5056061,192.3216391,195.407905,198.7942605,202.5147602,206.6081347,211.1177095,216.091759,221.5829993,227.6471742,234.3402379,241.7114423,249.7930303,258.5812384,276.4448846,306.0646458,328.3761945,344.3220046,354.7249128,359.5635753,,,,
-65.47419886,358.4835378,350.1167135,335.1853446,315.6850222,294.7038606,275.143057,258.2150112,244.4481078,233.2954257,224.0935414,216.3767124,209.82174,204.1979054,199.3345449,195.1014531,191.3968197,188.1396293,185.2645597,182.7184246,180.4575858,178.4460083,176.6537775,175.0559454,173.6316314,172.3632222,171.2359097,170.2371429,169.3562716,168.5843138,167.9136056,167.3376551,166.8510951,166.4492584,166.128401,165.8855236,165.7180399,165.6240156,165.6022633,165.6520039,165.7727301,165.9643466,166.2272264,166.5622423,166.970947,167.4558999,168.0205844,168.668799,169.4041953,170.2305606,171.1523631,172.174768,173.3037837,174.5463553,175.9106337,177.4056821,179.0419526,180.8313522,182.7874415,184.9256445,187.2635622,189.8212303,192.6215107,195.6905314,199.0579417,202.7575668,206.8279004,211.312042,216.2580733,221.718586,227.7493361,234.4065361,241.7401177,249.7835767,258.535385,276.2108491,305.8693527,328.2183148,344.2399868,354.7795689,359.8289869,,,,
