latitude_deg,4.47,9.04,13.6,18.16,22.73,27.29,31.85,36.42,40.98,45.55,50.11,54.67,59.24,63.8,68.36,72.93,77.49,82.05,86.62,91.18,95.75,100.31,104.87,109.44,114.0,118.56,123.13,127.69,132.25,136.82,141.38,145.95,150.51,155.07,159.64,164.2,168.76,173.33,177.89,182.45,187.02,191.58,196.15,200.71,205.27,209.84,214.4,218.96,223.53,228.09,232.65,237.22,241.78,246.35,250.91,255.47,260.04,264.6,269.16,273.73,278.29,282.85,287.42,291.98,296.55,301.11,305.67,310.24,314.8,319.36,323.93,328.49,333.05,337.62,342.18,346.75,351.31,355.87,360.44,365.0
-90.0,286.14336382478075,274.8683357097579,261.8981029079095,251.0669508774016,241.87876290577057,233.83450991696765,226.69085748557606,220.28485943049984,214.4978324403984,209.23892247735287,204.43641760703775,200.0325661664568,195.980157895177,192.24024380842525,188.78037399344902,185.57339807330206,182.59649855272912,179.83044533021484,177.25900941145085,174.86849978403566,172.64736883270652,170.58589154980558,168.67589810218013,166.91054991300632,165.28415242383497,163.79199856470004,162.43024045505518,161.19578577492732,160.08621829968268,159.0997345674202,158.23512611153393,157.49167562101334,156.86929284810097,156.36834339228017,155.98990631587827,155.73543512971156,155.60748717436522,155.6078947355409,155.74293335265168,156.0154704305612,156.42142060885337,156.96030003657293,157.67247786180252,158.64712166329394,159.89208981099776,161.34023376025493,162.96332662803346,164.7531908152961,166.70862645358233,168.83210776947755,171.12327158055572,173.5798690103901,176.20223210501476,178.99281528364943,181.95393720760984,185.08758865685752,188.3958250454369,191.88080277702514,195.54430611341036,199.38724274213524,203.40936771729562,207.60855018083143,211.9802538955473,216.51652053210742,221.2051859966824,226.0281427445183,230.95961884335927,235.96418134077643,240.99416155709054,245.98646862257695,250.85892997825295,255.50619249548177,259.7954545380221,263.72769382448496,276.2917852652698,288.6452149382602,296.4651269522451,299.9411760601283,299.2726885442708,294.6830670743875
-84.26084760820837,286.87305254276805,277.0263801472533,265.8235515289554,254.65070140935973,244.92200982578782,236.43876598617413,228.94252127068677,222.25330617258473,216.23782421319902,210.79360293704235,205.84002053545436,201.31255283220403,197.15883602363502,193.3359897769858,189.8085445773693,186.54702990659297,183.52682407884117,180.72729695837367,178.13112783380717,175.72377477476942,173.49301301047637,171.42858044865767,169.5218785565464,167.76572523985357,166.15415110388358,164.6822319476159,163.3459538524736,162.1421074360123,161.06820818964383,160.12243046424382,159.30356120122784,158.61102772497378,158.0448603190974,157.60564077209474,157.29463460693634,157.11412830068414,157.06615492478107,157.1540301869699,157.3867345619022,157.75983890389887,158.2693309515668,158.91286535834917,159.69878331082666,160.65869293981117,161.817176577511,163.16038232611962,164.67326564787848,166.35273344101265,168.20312845747526,170.22516316058008,172.41356961862974,174.7686904430514,177.29265567522305,179.98650226005986,182.85207628971378,185.8916682503434,189.10763045158782,192.5021481774406,196.07701185038536,199.83320896391382,203.77062902838765,207.88737454144442,212.1791501942951,216.63825994342525,221.25287180802167,226.00528034059158,230.87017786573145,235.81263501124172,240.78554798084295,245.72648179283652,250.5540263501874,255.163727553528,259.4238921678528,263.19856778977737,274.6128941616886,287.2999506874785,295.47127834479767,299.2624520212141,298.8921297307906,294.69029934344735
-81.88021245822128,287.64983956673245,278.60543183739884,268.20372488658774,257.05351403517074,246.99693191807702,238.20759258280356,230.46815282234937,223.5852705371189,217.41442390343613,211.84469634570772,206.7891406259562,202.1784890468449,197.95680418190713,194.07849792827236,190.50603339845762,187.2083549428622,184.159613780629,181.3382287257062,178.72614179999408,176.3082313030339,174.0718146982823,172.0062653754971,170.10269391198833,168.35368562460604,166.75308555238897,165.29582418256004,163.9777781422236,162.79566283527043,161.74695728373013,160.82983815443257,160.04307314347088,159.38621372781876,158.85938810790893,158.46347125169913,158.19942307639334,158.07103070079197,158.07780434295884,158.2175211493068,158.49479408878972,158.90830650142757,159.4542585384898,160.1306584437751,160.940626724348,161.90097408927133,163.03248313080329,164.33463273148823,165.7984665170661,167.4217277850336,169.20743706445919,171.15924523628104,173.2790411564062,175.56776651866429,178.0256198180553,180.65446797279824,183.4562256082821,186.4330093356486,189.5872153352585,192.9211227465289,196.4365305347767,200.13448427578197,204.0149621503467,208.0762080620901,212.3140794158506,216.72106350933353,221.28556014487984,225.9901400745353,230.80981299197333,235.71000896162158,240.64404142322323,245.54996393997547,250.34694819125718,254.93124816863764,259.1720667415274,262.9111706809839,273.4848923879426,286.4113578416692,294.8348885186567,298.84888361441205,298.7055277932382,294.8298585127945
-80.05115779132048,288.4724313679043,280.0103298679253,270.1674621621547,259.1642233621843,248.8938220865225,239.82427904604484,231.85997536416684,224.7991481334131,218.48615052749113,212.8019550930255,207.65364126903486,202.96750519988518,198.6842900069242,194.75590571470423,191.14291484905772,187.81280475555022,184.7386042849802,181.8978622095841,179.27185010627025,176.8449140313053,174.60395452537617,172.53801223350348,170.63793208251346,168.89608741819944,167.30615465289569,165.86293316684868,164.56220199718447,163.4006103380819,162.37560813431318,161.4853875463857,160.72873213923293,160.105245353724,159.61514133202436,159.2598381424471,159.03844027829314,158.95031497732893,158.99511271660484,159.16964934720568,159.47602891627872,159.91423787911498,160.4811825420645,161.17503072331394,161.9972034626768,162.95790368896542,164.0735997853756,165.34900081435242,166.77924269973894,168.36281728806003,170.10222855628592,172.00148175730445,174.06397499685397,176.29254444113857,178.6908187576524,181.26134898817202,184.0056453523512,186.92581815676132,190.0244042652277,193.30365862708555,196.76541414780877,200.4107794024255,204.2398179992139,208.25088283050744,212.43996446511147,216.79972636251094,221.3187812091197,225.97995192314846,230.7585406276272,235.62031824203123,240.5189975368879,245.39310519661385,250.16238703550349,254.72380636388624,258.9474806927899,262.6737805941263,272.4739020548097,285.62994373783596,294.29211665307145,298.51621030120106,298.6008893922647,295.07645384061135
-78.50723579887716,289.3026314927876,281.3071527370167,271.8970917538032,261.1223581076518,250.69402047408505,241.38597949939617,233.2023886479746,225.96884782876282,219.518385785102,213.72380692583633,208.48625536055343,203.72765768171533,199.38550282295435,195.4092605831137,191.75764831204117,188.39673770665715,185.29847277433973,182.43956067407237,179.80062826121744,177.36550503241494,175.120689695801,173.05490198446853,171.15873048000702,169.42434435056074,167.84525812744815,166.4161461349861,165.1326952785229,163.9914932173574,162.9899613178155,162.1263176877216,161.3994221030901,160.80885765884045,160.3545996449696,160.03449327387636,159.8471214803394,159.79025878875933,159.86337822621928,160.06336084609765,160.3907142978537,160.84585588684627,161.42643753686755,162.1307564279118,162.9594988844838,163.91937592656512,165.02336125061223,166.2782866853141,167.68216338536465,169.2342031528952,170.93672670697757,172.79370011269825,174.8091145944884,176.98658623950195,179.33039308355578,181.84514765274028,184.53447323301378,187.40090999713078,190.44652370309862,193.67368066443282,197.08427899076113,200.6794793192995,204.45942657289075,208.42257114654433,212.56502971797624,216.87963949777043,221.3552189744965,225.97483449409853,230.71407367295907,235.53904632030023,240.40386424605686,245.24753371355843,249.9903908017366,254.53013539256082,258.7378517840688,262.45486072507333,271.52546612628595,284.90898914767246,293.8075089598805,298.2407976647882,298.566779922154,295.4203140769981
-77.14528575388528,290.1249348148518,282.52284014714314,273.4673064111308,262.9800125874974,252.42317996926033,242.92061077884202,234.52359492815268,227.11908475781635,220.53299250204574,214.62978670053224,209.3046098721658,204.47500711408517,200.07521471177495,196.05227553507524,192.3630798173105,188.9722958173763,185.85079763433558,182.97446162818417,180.32328162039457,177.88057588210395,175.63244744695461,173.5673003266605,171.67547083207594,169.94892748862858,168.38102635260398,166.96632010590727,165.70040708051994,164.57981706279435,163.60193966348783,162.76502400866718,162.06807458924303,161.50888157421582,161.08545539728428,160.7946857433581,160.63474054674623,160.6027574729785,160.69783667075185,160.91717187827751,161.26026469707963,161.7275578798449,162.31733623243582,163.02804918522287,163.86000284430853,164.8178863638889,165.91199733895596,167.14987272308358,168.5315582745418,170.05693963736067,171.72830217571305,173.5495087309247,175.5247956219533,177.65821379895297,179.95430856423218,182.41822669932822,185.05483070713484,187.86850035293776,190.86285382095392,194.0393112176391,197.4001281559867,200.94650806207198,204.6786775508674,208.59515548773362,212.69218666822636,216.96278513598224,221.39596955215666,225.97504634174422,230.67588922633627,235.46494927839143,240.29674314991863,245.11077162858408,249.82798514856285,254.3468570712772,258.5395051591325,262.24864672608334,270.6309064163258,284.2349830948185,293.37080800436837,298.01701672349924,298.60361306803065,295.82444891104586
-75.91242262049606,290.9325012136958,283.6725045536638,274.92183901225496,264.76047914679623,254.09524478992807,244.43003392251578,235.83654823118826,228.26121233664946,221.5400115447575,215.52886321371554,210.11679526877242,205.21692333055742,200.76020367737274,196.69124280955705,192.96510433145497,189.54505194497952,186.40089415889645,183.5076793057625,180.84477297566698,178.39498326319608,176.14401926193702,174.0799713771569,172.1929253766744,170.47465074530248,168.91834696271675,167.51844742730808,166.27046500407386,165.17087503908593,164.2170324326116,163.4071715164146,162.7379558384404,162.20621728998705,161.80894429032446,161.5426750669314,161.4051483849908,161.39328323552,161.50576983921607,161.74012138239684,162.09522158750505,162.57135989339008,163.16731065218278,163.88169848106767,164.7146114527953,165.66949144763814,166.75461121497887,167.9775266917095,169.339716225682,170.84167794930949,172.4857331643829,174.2756474760797,176.2157483136449,178.31034809835518,180.56414263751589,182.98248000356037,185.57070915749713,188.33402872736363,191.2773726950158,194.40428588850816,197.716237288441,201.21470637915178,204.89988575510833,208.7704993036293,212.82286912676074,217.0501805186839,221.4416548534061,225.98083960145533,230.64389515839102,235.39761962862374,240.1969440181038,244.9818827504574,249.67402885398863,254.1726721328868,258.35104067822624,262.05344085734504,269.7913526696409,283.60335731969224,292.9786219737627,297.84434872065646,298.7082714421183,296.265323853318
-74.77724296581069,291.722236207126,284.766068925767,276.2860950868203,266.44774196017823,255.71967223371877,245.91406189687848,237.14686414968818,229.4014704941493,222.54495744450716,216.42595876140592,210.9272504431113,205.95744855047894,201.44418755204538,197.32961487098686,193.5669577380819,190.11806706759515,186.95168395521077,184.04202717121953,181.36783455835103,178.91140330166618,176.6580475398645,174.59554446086335,172.71372973448013,171.0041743738175,169.45992238617154,168.07528989766817,166.84570746004744,165.7675995247941,164.83796788614637,164.05294405878263,163.40827347985703,162.9002304618476,162.52516076356977,162.27944008178832,162.1604162792118,162.16496518358483,162.29140578035225,162.53750481579303,162.90178277192396,163.3843095820101,163.98421681262792,164.7003143112662,165.53256135914677,166.48359114201688,167.560143195292,168.76946198267825,170.1140212145052,171.59486229397328,173.21437805670516,174.97625640579287,176.88484416559285,178.94461321907826,181.16035706833435,183.53749768047794,186.08161547405922,188.79829484268396,191.69302876883856,194.77060299709268,198.03440135069118,201.4856360846849,205.12442451198294,208.94968399340235,212.95793079489977,217.14245968921784,221.49270244226506,225.9924480983223,230.61814757292248,235.33695325695243,240.10422082587309,244.86050216051765,249.52806307033956,254.00705810127673,258.17191149499877,261.86867654088184,269.0101830282651,283.01293124051176,292.63023789208904,297.7244454465555,298.8653530959624,296.72838996182725
-73.71929380337042,292.4928351973937,285.81066673464494,277.5758690359539,268.03761447870824,257.3035614480399,247.37301122839511,238.4521386767454,230.54372547335936,223.55124435321218,217.32411687789383,211.73871920826267,206.69908027854243,202.12946393654641,197.9695267180273,194.17064274669968,190.69323781517824,187.5049796442261,184.57925339818206,181.89416639222716,179.43150367790417,177.17618141475648,175.1156628599279,173.23953321047276,171.5391649792569,170.0074474155884,168.63858137085148,167.42791823161866,166.37128229452472,165.46391321396203,164.701015534901,164.0778103240584,163.5901558610414,163.23397488430714,163.00553696421113,162.9018662277608,162.91985621173464,163.05752116779976,163.31280290849668,163.68402356601723,164.1710234770996,164.77318196749383,165.48949152957914,166.31983889266624,167.26631081974904,168.3344794628373,169.5311308797791,170.85941479302886,172.32084469329024,173.91790210860322,175.65421648561744,177.53412049315511,179.56218134762935,181.7432592391921,184.0827949923992,186.5864796351302,189.26010660945937,192.10945051135755,195.13987049907612,198.3558270362821,201.76003924867993,205.35315727255806,209.1334572309421,213.09794142586648,217.24007431855725,221.5494480040092,226.0100895731373,230.59876592534835,235.2829805777053,240.01852730464498,244.7465239456839,249.38993955501047,253.84984796458662,258.00196342272926,261.69424741826265,268.29079773138756,282.46406902972103,292.3262513974033,297.65797519609896,299.06191529014467,297.20430884288623
