latitude_deg,4.47,9.04,13.6,18.16,22.73,27.29,31.85,36.42,40.98,45.55,50.11,54.67,59.24,63.8,68.36,72.93,77.49,82.05,86.62,91.18,95.75,100.31,104.87,109.44,114,118.56,123.13,127.69,132.25,136.82,141.38,145.95,150.51,155.07,159.64,164.2,168.76,173.33,177.89,182.45,187.02,191.58,196.15,200.71,205.27,209.84,214.4,218.96,223.53,228.09,232.65,237.22,241.78,246.35,250.91,255.47,260.04,264.6,269.16,273.73,278.29,282.85,287.42,291.98,296.55,301.11,305.67,310.24,314.8,319.36,323.93,328.49,333.05,337.62,342.18,346.75,351.31,355.87,360.44,365,,
-72.72437395,351.5046646,342.2642306,326.4480585,306.7702398,286.8934271,269.7590382,255.9385667,244.5750501,235.0196485,226.8503479,219.775858,213.5873571,208.1306449,203.2888548,198.9711771,195.1056102,191.634005,188.5086664,185.6899607,183.1446111,180.8444266,178.7642783,176.8821901,175.1792278,173.6389474,172.2468347,170.9907556,169.8597063,168.8446965,167.9374253,167.1313075,166.4202433,165.7991215,165.264013,164.8112008,164.4374842,164.1408125,163.9197431,163.7729154,163.6992072,163.6980613,163.7694627,163.9140472,164.1334057,164.4305723,164.8096868,165.2745378,165.8279805,166.4729969,167.2135592,168.0546505,169.002277,170.0634229,171.2461649,172.5596582,174.0144161,175.6226111,177.398256,179.3573792,181.5182771,183.902013,186.5327256,189.4381808,192.6499003,196.2039895,200.1413975,204.5076057,209.3529883,214.7329648,220.7076337,227.3382374,234.6821882,242.7829795,251.651022,261.2310172,284.0791028,310.8887797,331.9088699,346.1406759,352.8565286,,
-71.78214753,352.0015702,343.2788124,327.9510507,308.6076473,288.7665381,271.3663219,257.2483915,245.6758813,235.9708045,227.6925606,220.5380885,214.290825,208.7913079,203.9189438,199.5801945,195.7010018,192.2216399,189.0931889,186.275059,183.7330706,181.4372974,179.3617722,177.4841036,175.7850771,174.2480638,172.8585582,171.6043531,170.4745162,169.4600374,168.5527273,167.7459623,167.0337887,166.4110955,165.8739508,165.4187628,165.0423818,164.7426922,164.5182573,164.3678037,164.2902779,164.2851488,164.3524238,164.4927116,164.7074616,164.9994175,165.3724469,165.8303486,166.376184,167.0130542,167.7449242,168.5767339,169.5144193,170.5648717,171.7360828,173.0371321,174.4784173,176.0719577,177.8315942,179.773178,181.9148229,184.2773619,186.8846825,189.7643144,192.947587,196.4704377,200.3738103,204.7038061,209.5114292,214.8520162,220.7853889,227.3732043,234.6729333,242.7286643,251.5518268,261.0889275,283.6339169,310.4891261,331.5587078,345.898942,352.8966108,,
-70.88481472,352.5087835,344.2628425,329.3878902,310.3654054,290.5899867,272.9784417,258.569721,246.7858079,236.9299342,228.5422844,221.3077194,215.0017755,209.4596411,204.5569358,200.1973604,196.3047791,192.8178776,189.6865058,186.8688767,184.32896,182.0358718,179.9631043,178.0879597,176.3910149,174.8555143,173.4669642,172.2131001,171.0830647,170.0678249,169.1592954,168.3508228,167.636566,167.0114336,166.4714824,166.0132157,165.6335406,165.3302922,165.1020271,164.9475364,164.8658284,164.8563945,164.9192585,165.0550102,165.2649938,165.5517187,165.9188074,166.3700276,166.9085928,167.5377111,168.2613473,169.0844012,170.0127479,171.0531967,172.213656,173.5031307,174.9319146,176.5118864,178.2567259,180.1821137,182.3059845,184.6489514,187.2346539,190.0903654,193.2471817,196.7408008,200.6119839,204.9068447,209.6769063,214.9783995,220.8708799,227.4161927,234.6720821,242.6831806,251.4619831,260.9568965,283.2164182,310.1153301,331.2367506,345.700895,352.9792981,,
-70.02631806,353.021665,345.2176967,330.7652176,312.0508247,292.3629513,274.5870385,259.9040798,247.9060883,237.8981088,229.4004639,222.0856007,215.7209873,210.1363697,205.2035146,200.8233262,196.9175688,193.4233257,190.2889314,187.4705637,184.9310757,182.6388917,180.5670874,178.6927127,176.9961761,175.4606278,174.07158,172.8167225,171.6852656,170.6681546,169.757394,168.9463092,168.2291433,167.6008357,167.0574273,166.5954925,166.2119947,165.9047333,165.6722488,165.5133798,165.4271881,165.413185,165.4714061,165.6024267,165.8075111,166.0889784,166.4502323,166.8949825,167.4265516,168.0482416,168.7640214,169.5787542,170.498261,171.5292775,172.679633,173.9582584,175.375353,176.942667,178.6737292,180.584058,182.6914153,185.0162056,187.5818297,190.4153018,193.5474669,197.0137558,200.8546757,205.1161784,209.8498217,215.112333,220.9643858,227.4674591,234.6798796,242.6467875,251.3817744,260.8352586,282.8276567,309.7683855,330.9450155,345.5475594,353.0967012,,
-69.20184208,353.5367547,346.1447138,332.0885189,313.6701764,294.0857972,276.1852038,261.2527925,249.0378147,238.876252,230.267914,222.8724664,216.4491336,210.8221217,205.859273,201.4586571,197.5399143,194.0382263,190.899635,188.0789684,185.5382077,183.2452076,181.1726906,179.2974849,177.5998534,176.0628691,174.6720415,173.4150224,172.2810774,171.2611327,170.3472667,169.5327907,168.8120084,168.1798948,167.6324739,167.1663712,166.7786025,166.466942,166.2299091,166.066375,165.9754475,165.9566554,166.0100422,166.1361709,166.3362442,166.6124251,166.967923,167.4063729,167.9311724,168.5457037,169.2539425,170.0607189,170.9718045,171.9938687,173.1346661,174.4030551,175.8091477,177.3645762,179.0827285,180.9789693,183.0708949,185.3787132,187.9255978,190.7383087,193.8474356,197.2881341,201.100628,205.3306325,210.0295728,215.2542774,221.0659704,227.5273361,234.6965901,242.6197593,251.3115141,260.7243875,282.4687292,309.4494325,330.6857847,345.434889,353.2422781,,
-68.40748382,354.0514436,347.045173,333.3624076,315.228881,295.7596104,277.7675753,262.6144809,250.1819659,239.8651888,231.1453626,223.6689727,217.1868172,211.5174603,206.5247428,202.1038604,198.1720281,194.6617905,191.5175222,188.6929309,186.149242,183.8538085,181.7790353,179.9015458,178.20147,176.6618127,175.2680702,174.0078609,172.870492,171.8468738,170.9291411,170.1105977,169.3855883,168.749124,168.1972123,167.7265136,167.3340908,167.0177005,166.7758381,166.6073957,166.5115196,166.487754,166.5361468,166.6572502,166.8522177,167.1230839,167.4728854,167.9051733,168.4233926,169.0309927,169.7319577,170.5310873,171.4341076,172.4476277,173.5793317,174.8380077,176.233686,177.7778905,179.4838775,181.3668663,183.4442954,185.7361873,188.2655008,191.0587506,194.1462737,197.5629516,201.3487161,205.5490115,210.2150553,215.4036144,221.176097,227.5958844,234.7225479,242.6023648,251.2515333,260.6246899,282.1407485,309.1597446,330.4616051,345.3580726,353.4106412,,
-67.64002778,354.5637478,347.9202846,334.5908193,316.7316575,297.3858972,279.3301632,263.9868001,251.3394293,240.8656784,232.0334783,224.4757229,217.9345925,212.2229039,207.2004147,202.7591296,198.8131674,195.2929796,192.1414816,189.3113718,186.7631869,184.4638198,182.3853773,180.5042884,178.8005566,177.2571208,175.8594544,174.5951451,173.4535274,172.4254975,171.5032318,170.6800297,169.9502619,169.3089735,168.752156,168.276492,167.8790851,167.5576798,167.3107462,167.1371878,167.0361821,167.0072867,167.0505516,167.166518,167.3562999,167.6218245,167.9659756,168.3922156,168.9040149,169.5048782,170.1987982,170.9905466,171.8858074,172.891134,174.0141443,175.2635586,176.6493298,178.1828817,179.8773478,181.7478099,183.8115564,186.0884349,188.6012011,191.3761359,194.4433296,197.8373958,201.5979754,205.7702289,210.4051294,215.5593054,221.2942015,227.6735474,234.757862,242.5949771,251.2021951,260.5366039,281.8448262,308.9007242,330.2723975,345.3124331,353.5973539,,
-66.8967876,355.0721511,348.7711872,335.7771529,318.1826426,298.966392,280.8700963,265.3657524,252.5101377,241.8784363,232.9328895,225.2932842,218.6929814,212.9389412,207.8864352,203.4237565,199.4623438,195.9307267,192.7704657,189.9333176,187.3791729,185.0744895,182.9910883,181.1052087,179.3967306,177.8485257,176.4460358,175.1768176,174.0302204,172.9971271,172.0697416,171.2413612,170.5063701,169.8598436,169.2977581,168.8168081,168.4141312,168.0874636,167.8352497,167.6563969,167.5501068,167.5159488,167.5539724,167.6647083,167.8492369,168.1093954,168.4479323,168.8682194,169.373736,169.9680302,170.6551029,171.4397004,172.3274667,173.3249037,174.4395672,175.6801119,177.0564174,178.5798143,180.2633213,182.1218903,184.1726666,186.4353331,188.9324537,191.6900869,194.7380848,198.1108014,201.8475939,205.9933366,210.5987419,215.7202594,221.4192962,227.7597944,234.8029316,242.597851,251.1638774,260.4605933,281.5820643,308.6739033,330.1155481,345.2937034,353.7987538,,
-66.1754917,355.5754911,349.5989488,336.9243733,319.5854858,300.5029343,282.3853833,266.7465393,253.6925797,242.904004,233.8441978,226.1222,219.462483,213.6655846,208.5821031,204.0967919,200.1185288,196.5740137,193.4035189,190.557904,187.9964422,185.6851728,183.5956374,181.7038876,179.98968,178.4358163,177.0276977,175.7528489,174.6006223,173.5618873,172.6288631,171.7948453,171.054222,170.4020937,169.8344226,169.3479069,168.9397111,168.6075658,168.3498899,168.1655883,168.0538812,168.014347,168.0470331,168.1524595,168.3316778,168.5864486,168.9194003,169.3338149,169.833167,170.4210382,171.1014362,171.8790838,172.7595873,173.7494005,174.8560204,176.0880387,177.4552654,178.9689435,180.6419844,182.489217,184.5276509,186.7768126,189.259085,192.0003161,195.0301287,198.382627,202.0968942,206.2175225,210.7949583,215.8854515,221.5503304,227.8536777,234.8572125,242.6112315,251.136958,260.3971522,281.3535531,308.4787252,329.9879265,345.2980935,354.0118053,,
-65.47419886,356.0728767,350.4045699,338.03509,320.9434262,301.9973902,283.8747118,268.1243733,254.8850006,243.9415531,234.7674944,226.9625846,220.2427594,214.4020915,209.2864889,204.7772368,200.7807289,197.2219002,194.0397817,191.1843687,188.6143367,186.2953171,184.1985755,182.2999763,180.5791511,179.0188268,177.6043567,176.3232311,175.164795,174.1199031,173.1807793,172.340717,171.5941006,170.9360498,170.3625132,169.8701864,169.4562542,169.1184431,168.8551467,168.6652626,168.5480239,168.5030163,168.5302833,168.6303336,168.8041934,169.0535577,169.3809481,169.789559,170.2828496,170.8644259,171.5383009,172.3091756,173.1826204,174.1650435,175.2638868,176.4876813,177.8461702,179.3505145,181.0135246,182.8499129,184.8765598,187.1128439,189.5809769,192.3066068,195.3191374,198.6524332,202.3453139,206.4420971,210.9929652,216.053958,221.6863018,227.9541768,234.9197719,242.6344512,251.121326,260.3464157,281.1587685,308.3130199,329.8863827,345.3222785,354.2339819,,
